CONFORMED-NAME	TICKER	SIC	CIK	YEAR
AAC Holdings, Inc.-16	Unknown	8093	1606180	2016
FRANKLIN FINANCIAL SERVICES CORP /PA/-16	FRAF	6022	723646	2016
DIXIE GROUP INC-16	DXYN	2273	29332	2016
GERMAN AMERICAN BANCORP, INC.-16	GABC	6022	714395	2016
ZAP COM CORP-16	ZPCM	7310	1083243	2016
CERUS CORP-16	CERS	3841	1020214	2016
Cytosorbents Corp-16	CTSO	3841	1175151	2016
GTT Communications, Inc.-16	MPAQ	4813	1315255	2016
HOPFED BANCORP INC-16	HFBC	6022	1041550	2016
FIRST FINANCIAL CORP /IN/-16	THFF	6022	714562	2016
SPARTAN MOTORS INC-16	SPAR	3711	743238	2016
AccuShares Trust I-16	Unknown	6799	1580167	2016
Papa Murphy's Holdings, Inc.-16	FRSH	5812	1592379	2016
Pingtan Marine Enterprise Ltd.-16	CGEIU	900	1517130	2016
UNITED BANCSHARES INC/OH-16	UBOH	6021	1087456	2016
FIRST UNITED CORP/MD/-16	FUNC	6021	763907	2016
Ryerson Holding Corp-16	RYI	5051	1481582	2016
AGILE THERAPEUTICS INC-16	AGRX	2834	1261249	2016
MEDIACOM BROADBAND CORP-16	Unknown	4841	1161366	2016
Cynapsus Therapeutics Inc.-16	Unknown	2834	1532079	2016
SUPERNUS PHARMACEUTICALS INC-16	SUPN	2834	1356576	2016
NorthStar/RXR New York Metro Real Estate, Inc.-16	Unknown	6798	1603671	2016
San Lotus Holding Inc-16	SLOT	4700	1528749	2016
W&T OFFSHORE INC-16	WTI	1311	1288403	2016
ENTRAVISION COMMUNICATIONS CORP-16	EVC	4833	1109116	2016
SunOpta Inc.-16	STKL	5150	351834	2016
Vishay Precision Group, Inc.-16	VPG	3670	1487952	2016
SILVER SPRING NETWORKS INC-16	SSNI	3576	1180079	2016
SILVER SPRING NETWORKS INC-16	SSNI	3576	1180079	2016
Fibrocell Science, Inc.-16	FCSC	2834	357097	2016
NL INDUSTRIES INC-16	NL	2810	72162	2016
Information Services Group Inc.-16	III	8742	1371489	2016
AMEDISYS INC-16	AMED	8082	896262	2016
HEIDRICK & STRUGGLES INTERNATIONAL INC-16	HSII	7361	1066605	2016
GETTY REALTY CORP /MD/-16	GTY	6500	1052752	2016
MGP INGREDIENTS INC-16	MGPI	5180	835011	2016
Accretive Health, Inc.-16	AH	8741	1472595	2016
UTAH MEDICAL PRODUCTS INC-16	UTMD	3841	706698	2016
HISTOGENICS CORP-16	HSGX	3842	1372299	2016
Sientra, Inc.-16	SIEN	3842	1551693	2016
ZAIS Group Holdings, Inc.-16	HTWO	6282	1562214	2016
State National Companies, Inc.-16	Unknown	6331	1610793	2016
Silvercrest Asset Management Group Inc.-16	SAMG	6282	1549966	2016
Evoke Pharma Inc-16	EVOK	2834	1403708	2016
Jacksonville Bancorp, Inc.-16	JXSB	6035	1484949	2016
WILLAMETTE VALLEY VINEYARDS INC-16	WVVI	2080	838875	2016
Vringo Inc-16	VRNG	6794	1410428	2016
Xenia Hotels & Resorts, Inc.-16	XHR	7011	1616000	2016
Blue Buffalo Pet Products, Inc.-16	BUFF	2000	1609989	2016
WEYCO GROUP INC-16	WEYS	5130	106532	2016
Wheeler Real Estate Investment Trust, Inc.-16	WHLR	6798	1527541	2016
JUNIPER PHARMACEUTICALS INC-16	CBRX	2834	821995	2016
UNIVERSAL AMERICAN CORP.-16	UAM	6324	1514128	2016
BIODELIVERY SCIENCES INTERNATIONAL INC-16	BDSI	2834	1103021	2016
REVA Medical, Inc.-16	RVAAX	3842	1496268	2016
Lipocine Inc.-16	MBARD	2834	1535955	2016
LINCOLN EDUCATIONAL SERVICES CORP-16	LINC	8200	1286613	2016
TrueCar, Inc.-16	TRUE	7370	1327318	2016
Alliance HealthCare Services, Inc-16	AIQ	8071	817135	2016
Manitex International, Inc.-16	MNTX	3559	1302028	2016
USD Partners LP-16	Unknown	4013	1610682	2016
AMC ENTERTAINMENT INC-16	AEN	7830	722077	2016
ORBCOMM Inc.-16	ORBC	4899	1361983	2016
TIAA REAL ESTATE ACCOUNT-16	Unknown	6500	946155	2016
NEWCASTLE INVESTMENT CORP-16	NCT	6798	1175483	2016
Lumos Networks Corp.-16	LMOS	4813	1520744	2016
Revolution Lighting Technologies, Inc.-16	NEXS	3640	917523	2016
KRONOS WORLDWIDE INC-16	KRO	2810	1257640	2016
Houston Wire & Cable CO-16	HWCC	5063	1356949	2016
Federal Home Loan Bank of Atlanta-16	Unknown	6111	1331465	2016
Pfenex Inc.-16	Unknown	2834	1478121	2016
THL Credit, Inc.-16	TCRD	0	1464963	2016
ATRION CORP-16	ATRI	3841	701288	2016
FutureFuel Corp.-16	FF	2860	1337298	2016
TICC Capital Corp.-16	TICC	0	1259429	2016
Greenbacker Renewable Energy Co LLC-16	Unknown	4911	1563922	2016
BIOCEPT INC-16	Unknown	8071	1044378	2016
US GEOTHERMAL INC-16	HTM	4911	1172136	2016
Griffin Capital Essential Asset REIT II, Inc.-16	Unknown	6798	1600626	2016
NORTHLAND CABLE PROPERTIES EIGHT LIMITED PARTNERSHIP-16	Unknown	4841	843368	2016
LEMAITRE VASCULAR INC-16	LMAT	3841	1158895	2016
COMMUNITY FINANCIAL CORP /MD/-16	TCFC	6022	855874	2016
Rapid7, Inc.-16	Unknown	7372	1560327	2016
CHESAPEAKE GRANITE WASH TRUST-16	CHKR	1311	1524769	2016
Anika Therapeutics, Inc.-16	ANIK	3841	898437	2016
ZIX CORP-16	ZIXI	7374	855612	2016
ZIX CORP-16	ZIXI	7374	855612	2016
Great Lakes Dredge & Dock CORP-16	GLDD	1600	1372020	2016
Pulmatrix, Inc.-16	RTGN	2834	1574235	2016
U. S. Premium Beef, LLC-16	Unknown	200	1289237	2016
OncoMed Pharmaceuticals Inc-16	OMED	2834	1302573	2016
KINGSWAY FINANCIAL SERVICES INC-16	KFS	6331	1072627	2016
INDUSTRIAL PROPERTY TRUST INC.-16	Unknown	6798	1558441	2016
Gastar Exploration Inc.-16	GST	1311	1431372	2016
National Interstate CORP-16	NATL	6331	1301106	2016
FARMERS NATIONAL BANC CORP /OH/-16	FMNB	6022	709337	2016
Care Capital Properties, Inc.-16	CCP	6798	1639947	2016
First Financial Northwest, Inc.-16	FFNW	6036	1401564	2016
WireCo WorldGroup Inc.-16	Unknown	3490	1522182	2016
FIRST NORTHERN COMMUNITY BANCORP-16	FNRN	6035	1114927	2016
TUBEMOGUL INC-16	TUBE	7372	1449278	2016
INNERWORKINGS INC-16	INWK	2790	1350381	2016
Ellington Residential Mortgage REIT-16	EARN	6798	1560672	2016
Synthetic Biologics, Inc.-16	PP	2834	894158	2016
HERITAGE FINANCIAL CORP /WA/-16	HFWA	6036	1046025	2016
AP Gaming Holdco, Inc.-16	Unknown	3990	1593548	2016
GLEN BURNIE BANCORP-16	GLBZ	6022	890066	2016
GLEN BURNIE BANCORP-16	GLBZ	6022	890066	2016
Invitae Corp-16	NVTA	8071	1501134	2016
THRESHOLD PHARMACEUTICALS INC-16	THLD	2834	1183765	2016
Trovagene, Inc.-16	TROV	2836	1213037	2016
Resource Capital Corp.-16	RSO	6798	1332551	2016
IMAGE SENSING SYSTEMS INC-16	ISNS	3829	943034	2016
Affinion Group Holdings, Inc.-16	Unknown	7389	1404624	2016
TRICO BANCSHARES /-16	TCBK	6022	356171	2016
Fortress Transportation & Infrastructure Investors LLC-16	Unknown	7350	1590364	2016
NEKTAR THERAPEUTICS-16	NKTR	2834	906709	2016
AUBURN NATIONAL BANCORPORATION, INC-16	AUBN	6022	750574	2016
Square, Inc.-16	SQ	7372	1512673	2016
NEW YORK GLOBAL INNOVATIONS INC.-16	INKS	2890	1062128	2016
YuMe Inc-16	YUME	7311	1415624	2016
GERON CORP-16	GERN	2834	886744	2016
ARROW FINANCIAL CORP-16	AROW	6021	717538	2016
HALLMARK FINANCIAL SERVICES INC-16	HALL	6399	819913	2016
RAND CAPITAL CORP-16	RAND	0	81955	2016
Tokai Pharmaceuticals Inc-16	TKAI	2834	1404281	2016
ZAIS Financial Corp.-16	ZFC	6798	1527590	2016
ZAIS Financial Corp.-16	ZFC	6798	1527590	2016
IDERA PHARMACEUTICALS, INC.-16	IDRA	2836	861838	2016
CORCEPT THERAPEUTICS INC-16	CORT	2834	1088856	2016
CORCEPT THERAPEUTICS INC-16	CORT	2834	1088856	2016
PENNYMAC FINANCIAL SERVICES, INC.-16	PFSI	6162	1568669	2016
AUTOBYTEL INC-16	ABTL	7370	1023364	2016
PERNIX THERAPEUTICS HOLDINGS, INC.-16	PTX	2834	1024126	2016
2U, Inc.-16	TWOU	7372	1459417	2016
Cerulean Pharma Inc.-16	CERU	2834	1401914	2016
Affinion Group, Inc.-16	Unknown	7389	1361394	2016
James River Group Holdings, Ltd.-16	Unknown	6331	1620459	2016
CITIZENS FINANCIAL SERVICES INC-16	CZFS	6022	739421	2016
OCULAR THERAPEUTIX, INC-16	Unknown	2834	1393434	2016
RMG Networks Holding Corp-16	SCGQ	7389	1512074	2016
ARRHYTHMIA RESEARCH TECHNOLOGY INC /DE/-16	HRT	3845	819689	2016
ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES INC-16	AERT	2430	849706	2016
COLONY BANKCORP INC-16	CBAN	6022	711669	2016
INFOSONICS Corp-16	IFO	5065	1274032	2016
CYTRX CORP-16	CYTR	2836	799698	2016
REPUBLIC AIRWAYS HOLDINGS INC-16	RJET	4512	1159154	2016
MARTEN TRANSPORT LTD-16	MRTN	4213	799167	2016
DAKOTA PLAINS HOLDINGS, INC.-16	DAKP	5171	1367311	2016
DAKOTA PLAINS HOLDINGS, INC.-16	DAKP	5171	1367311	2016
ADVISORY BOARD CO-16	ABCO	8741	1157377	2016
Theravance Biopharma, Inc.-16	TBPH	2834	1583107	2016
INTRICON CORP-16	IIN	3670	88790	2016
CHEMUNG FINANCIAL CORP-16	CHMG	6022	763563	2016
FTD Companies, Inc.-16	FTD	5960	1575360	2016
PHARMATHENE, INC-16	PIP	2834	1326190	2016
AXT INC-16	AXTI	3674	1051627	2016
Bojangles', Inc.-16	Unknown	5812	1630132	2016
Cheviot Financial Corp.-16	CHEV	6035	1528843	2016
Trinseo S.A.-16	Unknown	2821	1519061	2016
FIDELITY SOUTHERN CORP-16	LION	6022	822662	2016
Carlyle GMS Finance, Inc.-16	Unknown	0	1544206	2016
SALEM MEDIA GROUP, INC. /DE/-16	SALM	4832	1050606	2016
Meridian Bancorp, Inc.-16	Unknown	6021	1600125	2016
BSB Bancorp, Inc.-16	BLMT	6022	1522420	2016
AGREE REALTY CORP-16	ADC	6798	917251	2016
CENTURY CASINOS INC /CO/-16	CNTY	7011	911147	2016
Ciner Resources LP-16	OCIR	1400	1575051	2016
Corindus Vascular Robotics, Inc.-16	Unknown	3841	1528557	2016
Stereotaxis, Inc.-16	STXS	3845	1289340	2016
Steel Excel Inc.-16	ADPT	1389	709804	2016
IPASS INC-16	IPAS	7374	1053374	2016
Platform Specialty Products Corp-16	PAH	2890	1590714	2016
FIVE PRIME THERAPEUTICS INC-16	FPRX	2834	1175505	2016
Future Healthcare of America-16	FUTU	8082	1552845	2016
PROGENICS PHARMACEUTICALS INC-16	PGNX	2834	835887	2016
MBT FINANCIAL CORP-16	MBTF	6021	1118237	2016
Sunrun Inc.-16	RUN	3430	1469367	2016
Calamos Asset Management, Inc. /DE/-16	CLMS	6211	1299033	2016
U.S. Auto Parts Network, Inc.-16	PRTS	5531	1378950	2016
Investar Holding Corp-16	Unknown	6022	1602658	2016
SPARK NETWORKS INC-16	LOV	7389	1314475	2016
INDEPENDENCE REALTY TRUST, INC-16	IRT	6798	1466085	2016
Q BioMed Inc.-16	Unknown	7371	1596062	2016
UNITED COMMUNITY FINANCIAL CORP-16	UCFC	6036	707886	2016
NexPoint Capital, Inc.-16	Unknown	0	1588272	2016
ACME UNITED CORP-16	ACU	3420	2098	2016
First Trinity Financial CORP-16	Unknown	6311	1395585	2016
GORMAN RUPP CO-16	GRC	3561	42682	2016
WESTFIELD FINANCIAL INC-16	WFD	6035	1157647	2016
Mattersight Corp-16	MATR	7373	1094348	2016
First Connecticut Bancorp, Inc.-16	FBNK	6036	1511198	2016
IMPAC MORTGAGE HOLDINGS INC-16	IMH	6798	1000298	2016
PPLUS Trust Series RRD-1-16	Unknown	6189	1354371	2016
STAAR SURGICAL CO-16	STAA	3851	718937	2016
VIAD CORP-16	VVI	7389	884219	2016
WAYNE SAVINGS BANCSHARES INC /DE/-16	WAYN	6035	1036030	2016
EDGEWATER TECHNOLOGY INC/DE/-16	EDGW	7370	1017968	2016
ARTESIAN RESOURCES CORP-16	ARTNA	4941	863110	2016
Community Bankers Trust Corp-16	ESXB	6022	1323648	2016
Novagen Ingenium Inc.-16	NOVZ	1000	1425173	2016
Cara Therapeutics, Inc.-16	CARA	2834	1346830	2016
United States 12 Month Oil Fund, LP-16	USL	6221	1405528	2016
ORRSTOWN FINANCIAL SERVICES INC-16	ORRF	6022	826154	2016
ORRSTOWN FINANCIAL SERVICES INC-16	ORRF	6022	826154	2016
LOJACK CORP-16	LOJN	3669	355777	2016
VALHI INC /DE/-16	VHI	2810	59255	2016
CHICOPEE BANCORP, INC.-16	CBNK	6036	1355786	2016
McEwen Mining Inc.-16	USGL	1040	314203	2016
McEwen Mining Inc.-16	USGL	1040	314203	2016
ANCHOR BANCORP WISCONSIN INC-16	ABCW	6036	885322	2016
DIME COMMUNITY BANCSHARES INC-16	DCOM	6035	1005409	2016
FARMERS CAPITAL BANK CORP-16	FFKT	6021	713095	2016
Lion Biotechnologies, Inc.-16	LBIO	2836	1425205	2016
UNITED SECURITY BANCSHARES INC-16	USBI	6022	717806	2016
UNITED SECURITY BANCSHARES INC-16	USBI	6022	717806	2016
SIERRA BANCORP-16	BSRR	6022	1130144	2016
Ocean Shore Holding Co.-16	OSHC	6035	1444397	2016
SI Financial Group, Inc.-16	SIFI	6035	1500213	2016
Egalet Corp-16	EGLT	2834	1586105	2016
Sucampo Pharmaceuticals, Inc.-16	SCMP	2834	1365216	2016
BEL FUSE INC /NJ-16	BELFB	3677	729580	2016
BEL FUSE INC /NJ-16	BELFB	3677	729580	2016
HEARTLAND FINANCIAL USA INC-16	HTLF	6022	920112	2016
NATURAL RESOURCE PARTNERS LP-16	NRP	1221	1171486	2016
BIOLASE, INC-16	BIOL	3843	811240	2016
Diversified Restaurant Holdings, Inc.-16	DFRH	5812	1394156	2016
SECOND SIGHT MEDICAL PRODUCTS INC-16	Unknown	3845	1266806	2016
BOINGO WIRELESS INC-16	WIFI	4899	1169988	2016
Cellectar Biosciences, Inc.-16	Unknown	2834	1279704	2016
National Commerce Corp-16	Unknown	6021	1609951	2016
BIM HOMES, INC.-16	Unknown	6770	1644889	2016
FS Investment Corp III-16	Unknown	0	1579412	2016
APX Group Holdings, Inc.-16	Unknown	7380	1584423	2016
Blueprint Medicines Corp-16	Unknown	2834	1597264	2016
Monarch Financial Holdings, Inc.-16	MNRK	6022	1364856	2016
JONES FINANCIAL COMPANIES LLLP-16	Unknown	6211	815917	2016
SYDYS CORP-16	SYYC	7310	1309141	2016
SCICLONE PHARMACEUTICALS INC-16	SCLN	2834	880771	2016
ASSEMBLY BIOSCIENCES, INC.-16	VTUS	2834	1426800	2016
Ellington Financial LLC-16	EFC	6500	1411342	2016
DIODES INC /DEL/-16	DIOD	3674	29002	2016
SHORE BANCSHARES INC-16	SHBI	6021	1035092	2016
OLD LINE BANCSHARES INC-16	OLBK	6022	1253317	2016
Seritage Growth Properties-16	SRG	6500	1628063	2016
MAINSOURCE FINANCIAL GROUP-16	MSFG	6022	720002	2016
El Pollo Loco Holdings, Inc.-16	Unknown	5812	1606366	2016
Addus HomeCare Corp-16	ADUS	8082	1468328	2016
NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP-16	NEN	6513	746514	2016
Whiting USA Trust II-16	Unknown	1311	1537058	2016
TRANSACT TECHNOLOGIES INC-16	TACT	3577	1017303	2016
TRANSACT TECHNOLOGIES INC-16	TACT	3577	1017303	2016
ALLIANCE FIBER OPTIC PRODUCTS INC-16	AFOP	3674	1122342	2016
RAIT Financial Trust-16	RAS	6798	1045425	2016
ECA Marcellus Trust I-16	ECT	1311	1487798	2016
EARTHSTONE ENERGY INC-16	BSIC	1311	10254	2016
Flexion Therapeutics Inc-16	FLXN	2834	1419600	2016
HUDSON TECHNOLOGIES INC /NY-16	HDSN	5080	925528	2016
CEVA INC-16	CEVA	3674	1173489	2016
ADAMS RESOURCES & ENERGY, INC.-16	AE	5172	2178	2016
ICAD INC-16	ICAD	3841	749660	2016
BRYN MAWR BANK CORP-16	BMTC	6022	802681	2016
Surgery Partners, Inc.-16	Unknown	8062	1638833	2016
Realty Finance Trust, Inc.-16	Unknown	6798	1562528	2016
AMERICAN REALTY CAPITAL - RETAIL CENTERS OF AMERICA, INC.-16	Unknown	6798	1500554	2016
Bank of Marin Bancorp-16	BMRC	6022	1403475	2016
PROVIDENCE SERVICE CORP-16	PRSC	4700	1220754	2016
United States Brent Oil Fund, LP-16	BNO	6221	1472494	2016
STEEL PARTNERS HOLDINGS L.P.-16	SPNHU	3390	1452857	2016
United States Commodity Index Funds Trust-16	USMI	6221	1479247	2016
INTERNATIONAL AUTOMATED SYSTEMS INC-16	IAUS	7372	820380	2016
Conatus Pharmaceuticals Inc.-16	CNAT	2834	1383701	2016
VOLITIONRX LTD-16	VNRX	2835	93314	2016
HMN FINANCIAL INC-16	HMNF	6035	921183	2016
PEOPLES FINANCIAL SERVICES CORP.-16	PFIS	6021	1056943	2016
QCR HOLDINGS INC-16	QCRH	6022	906465	2016
PARAGON OFFSHORE PLC-16	Unknown	1381	1594590	2016
CROSS TIMBERS ROYALTY TRUST-16	CRT	6792	881787	2016
LMI AEROSPACE INC-16	LMIA	3728	1059562	2016
Arc Logistics Partners LP-16	ARCX	5171	1583744	2016
NanoString Technologies Inc-16	NSTG	2836	1401708	2016
NF Investment Corp.-16	Unknown	0	1561528	2016
OTELCO INC.-16	OTT	4813	1288359	2016
SB FINANCIAL GROUP, INC.-16	SBFG	6022	767405	2016
PACIFIC OFFICE PROPERTIES TRUST, INC.-16	PCE	6798	830748	2016
CYTORI THERAPEUTICS, INC.-16	CYTX	3841	1095981	2016
OLD POINT FINANCIAL CORP-16	OPOF	6021	740971	2016
ATHERSYS, INC / NEW-16	ATHX	2834	1368148	2016
AEROCENTURY CORP-16	ACY	7359	1036848	2016
Quotient Technology Inc.-16	COUP	7310	1115128	2016
AMES NATIONAL CORP-16	ATLO	6021	1132651	2016
TechTarget Inc-16	TTGT	7389	1293282	2016
HUGOTON ROYALTY TRUST-16	HGT	6792	862022	2016
United States Gasoline Fund, LP-16	UGA	6221	1396878	2016
WMIH CORP.-16	WM	6199	933136	2016
BEAR STATE FINANCIAL, INC.-16	FFBH	6021	1006424	2016
RIGHTSIDE GROUP, LTD.-16	NAME	7389	1589094	2016
Everyday Health, Inc.-16	EVDY	7374	1358483	2016
FS Energy & Power Fund-16	Unknown	0	1501729	2016
FIRST NATIONAL COMMUNITY BANCORP INC-16	FNCB	6021	1035976	2016
BANCFIRST CORP /OK/-16	BANF	6021	760498	2016
Western Asset Mortgage Capital Corp-16	WMC	6798	1465885	2016
PREFORMED LINE PRODUCTS CO-16	PLPC	1623	80035	2016
Ascent Solar Technologies, Inc.-16	ASTI	3674	1350102	2016
Gulf Coast Ultra Deep Royalty Trust-16	GULTU	1311	1565146	2016
Gulf Coast Ultra Deep Royalty Trust-16	GULTU	1311	1565146	2016
TRECORA RESOURCES-16	ARSD	2911	7039	2016
WILLIAM LYON HOMES-16	WLS	1531	1095996	2016
CROSS COUNTRY HEALTHCARE INC-16	CCRN	7363	1141103	2016
CROSS COUNTRY HEALTHCARE INC-16	CCRN	7363	1141103	2016
NV5 Global, Inc.-16	NVEE	7380	1532961	2016
REXAHN PHARMACEUTICALS, INC.-16	RNN	2834	1228627	2016
CUMBERLAND PHARMACEUTICALS INC-16	CPIX	2834	1087294	2016
MV Oil Trust-16	MVO	1311	1371782	2016
Cellular Biomedicine Group, Inc.-16	CBMG	2836	1378624	2016
Corporate Capital Trust II-16	Unknown	0	1617896	2016
Akebia Therapeutics, Inc.-16	AKBA	2834	1517022	2016
Akebia Therapeutics, Inc.-16	AKBA	2834	1517022	2016
KBS Real Estate Investment Trust III, Inc.-16	Unknown	6798	1482430	2016
PureBase Corp-16	Unknown	7380	1575858	2016
CB Financial Services, Inc.-16	Unknown	6022	1605301	2016
Moelis & Co-16	Unknown	6282	1596967	2016
Rocket Fuel Inc.-16	FUEL	7370	1477200	2016
Nuveen Long/Short Commodity Total Return Fund-16	CTF	6221	1522699	2016
LINDBLAD EXPEDITIONS HOLDINGS, INC.-16	CLAC	4700	1512499	2016
VICAL INC-16	VICL	2836	819050	2016
BankGuam Holding Co-16	BKGM	6029	1527383	2016
NOBLE ROMANS INC-16	NROM	5812	709005	2016
WESTMORELAND COAL Co-16	WLB	1221	106455	2016
Kandi Technologies Group, Inc.-16	KNDI	3711	1316517	2016
ISRAMCO INC-16	ISRL	1311	719209	2016
Tri-State Generation & Transmission Association, Inc.-16	Unknown	4911	1637880	2016
AOXIN TIANLI GROUP, INC.-16	OINK	200	1486299	2016
GigOptix, Inc.-16	GGOX	3674	1432150	2016
APPLIED OPTOELECTRONICS, INC.-16	AAOI	3674	1158114	2016
APPLIED OPTOELECTRONICS, INC.-16	AAOI	3674	1158114	2016
PATRICK INDUSTRIES INC-16	PATK	2430	76605	2016
DUCOMMUN INC /DE/-16	DCO	3728	30305	2016
LIFETIME BRANDS, INC-16	LCUT	3420	874396	2016
MERCHANTS BANCSHARES INC-16	MBVT	6022	726517	2016
FARMERS & MERCHANTS BANCORP-16	FMCB	6021	1085913	2016
HEMISPHERE MEDIA GROUP, INC.-16	HMTV	4841	1567345	2016
COMMUNITY TRUST BANCORP INC /KY/-16	CTBI	6022	350852	2016
Westmoreland Resource Partners, LP-16	OXF	1221	1412347	2016
FEDERATED NATIONAL HOLDING CO-16	FNHC	6331	1069996	2016
STERLING CONSTRUCTION CO INC-16	STRL	1600	874238	2016
Minerva Neurosciences, Inc.-16	NERV	2834	1598646	2016
Party City Holdco Inc.-16	Unknown	5900	1592058	2016
INTER PARFUMS INC-16	IPAR	2844	822663	2016
TriplePoint Venture Growth BDC Corp.-16	Unknown	0	1580345	2016
CION Investment Corp-16	Unknown	0	1534254	2016
Genesis Healthcare, Inc.-16	SKH	8051	1351051	2016
BIOSPECIFICS TECHNOLOGIES CORP-16	BSTC	2834	875622	2016
CAROLINA FINANCIAL CORP-16	Unknown	6022	870385	2016
ChemoCentryx, Inc.-16	CCXI	2834	1340652	2016
Rubicon Technology, Inc.-16	RBCN	3674	1410172	2016
3D SYSTEMS CORP-16	DDD	7372	910638	2016
LANDMARK BANCORP INC-16	LARK	6021	1141688	2016
Diligent Corp-16	DIL	7372	1433269	2016
CUI Global, Inc.-16	CUI	5065	1108967	2016
ORASURE TECHNOLOGIES INC-16	OSUR	3841	1116463	2016
ASB Bancorp Inc-16	ASBB	6035	1520300	2016
CONTANGO OIL & GAS CO-16	MCF	1311	1071993	2016
GOLDEN ENTERTAINMENT, INC.-16	LACO	7990	1071255	2016
Snap Interactive, Inc-16	STVI	7389	1355839	2016
ANADIGICS INC-16	ANAD	3674	940332	2016
eHealth, Inc.-16	EHTH	6411	1333493	2016
CU Bancorp-16	CUNB	6021	1543643	2016
Fuel Systems Solutions, Inc.-16	FSYS	3714	1340786	2016
AMERICAN EXPRESS CREDIT CORP-16	Unknown	6153	4969	2016
Seres Therapeutics, Inc.-16	MCRB	2834	1609809	2016
UCP, Inc.-16	UCP	1531	1572684	2016
DATALINK CORP-16	DTLK	7373	1056923	2016
FSP 303 East Wacker Drive Corp.-16	Unknown	6512	1431766	2016
JAMBA, INC.-16	JMBA	5810	1316898	2016
Global Indemnity plc-16	GBLI	6331	1494904	2016
QNB CORP-16	QNBC	6022	750558	2016
QNB CORP-16	QNBC	6022	750558	2016
ELECTRO SENSORS INC-16	ELSE	3823	351789	2016
Anthera Pharmaceuticals Inc-16	ANTH	2834	1316175	2016
Pzena Investment Management, Inc.-16	PZN	6282	1399249	2016
SEACOAST BANKING CORP OF FLORIDA-16	SBCF	6022	730708	2016
HEXION INC.-16	Unknown	2821	13239	2016
PROTEON THERAPEUTICS INC-16	PRTO	2836	1359931	2016
Inogen Inc-16	INGN	3842	1294133	2016
Zynerba Pharmaceuticals, Inc.-16	Unknown	2834	1621443	2016
STONERIDGE INC-16	SRI	3714	1043337	2016
FIRST BANCORP /PR/-16	FBP	6022	1057706	2016
MIDDLEBURG FINANCIAL CORP-16	MBRG	6021	914138	2016
MIDDLEBURG FINANCIAL CORP-16	MBRG	6021	914138	2016
CADIZ INC-16	CDZI	4941	727273	2016
Nuveen Diversified Commodity Fund-16	CFD	6221	1345801	2016
Mast Therapeutics, Inc.-16	ANX	2834	1160308	2016
SUNESIS PHARMACEUTICALS INC-16	SSNS	2834	1061027	2016
Sterling Real Estate Trust-16	Unknown	6798	1412502	2016
REPUBLIC FIRST BANCORP INC-16	FRBK	6022	834285	2016
SUN BANCORP INC /NJ/-16	SNBC	6029	1017793	2016
PEOPLES BANCORP OF NORTH CAROLINA INC-16	PEBK	6022	1093672	2016
Zumiez Inc-16	ZUMZ	5600	1318008	2016
INNODATA INC-16	INOD	7374	903651	2016
BioSig Technologies, Inc.-16	Unknown	3845	1530766	2016
PREFERRED APARTMENT COMMUNITIES INC-16	APTS	6798	1481832	2016
POWERSECURE INTERNATIONAL, INC.-16	POWR	7389	882154	2016
MYERS INDUSTRIES INC-16	MYE	3089	69488	2016
BRIDGE BANCORP INC-16	BDGE	6021	846617	2016
Smart Server, Inc-16	Unknown	7371	1596961	2016
Morgans Hotel Group Co.-16	MHGC	7011	1342126	2016
Morgans Hotel Group Co.-16	MHGC	7011	1342126	2016
ROSETTA STONE INC-16	RST	7372	1351285	2016
Freshpet, Inc.-16	Unknown	2040	1611647	2016
EKSO BIONICS HOLDINGS, INC.-16	Unknown	3569	1549084	2016
BCB BANCORP INC-16	BCBP	6035	1228454	2016
BAR HARBOR BANKSHARES-16	BHB	6022	743367	2016
COMPUTER PROGRAMS & SYSTEMS INC-16	CPSI	7371	1169445	2016
Owens Realty Mortgage, Inc.-16	ORM	6798	1556364	2016
AQUINOX PHARMACEUTICALS, INC-16	AQXP	2834	1404644	2016
VERACYTE, INC.-16	VCYT	8071	1384101	2016
HOME BANCORP, INC.-16	HBCP	6036	1436425	2016
FIRST BANCORP /NC/-16	FBNC	6022	811589	2016
Ignyta, Inc.-16	RXDX	2834	1557421	2016
MABVAX THERAPEUTICS HOLDINGS, INC.-16	TELK	2834	1109196	2016
StarTek, Inc.-16	SRT	7363	1031029	2016
MDS ENERGY PUBLIC 2013-A LP-16	Unknown	1311	1551390	2016
Sequential Brands Group, Inc.-16	SQBG	2300	1648428	2016
TRAVELCENTERS OF AMERICA LLC-16	TA	5500	1378453	2016
PACIFIC CONTINENTAL CORP-16	PCBK	6021	1084717	2016
Tribune Publishing Co-16	Unknown	2711	1593195	2016
Virtus Oil & Gas Corp.-16	CURG	1381	1478725	2016
Virtus Oil & Gas Corp.-16	CURG	1381	1478725	2016
PAM TRANSPORTATION SERVICES INC-16	PTSI	4213	798287	2016
PREMIER FINANCIAL BANCORP INC-16	PFBI	6022	887919	2016
TOMPKINS FINANCIAL CORP-16	TMP	6022	1005817	2016
Veritex Holdings, Inc.-16	Unknown	6022	1501570	2016
VOC Energy Trust-16	Unknown	1311	1505413	2016
Higher One Holdings, Inc.-16	ONE	7389	1486800	2016
Sorrento Therapeutics, Inc.-16	SRNE	8731	850261	2016
